State,Year,Quarter,Districts,Transaction_count,Transaction_amount
gujarat,2022,4,banas kantha,12352158,251799.22
gujarat,2022,4,gandhinagar,12010565,190154.5
gujarat,2022,4,valsad,11103340,158422.61
gujarat,2022,4,kachchh,9617702,171134.33
gujarat,2022,4,rajkot,9260831,178343.15
gujarat,2022,4,mahesana,7160396,141736.25
gujarat,2023,1,ahmadabad,88124113,1446759.22
gujarat,2023,1,surat,59319420,955729.01
gujarat,2023,1,vadodara,25446746,337032.63
gujarat,2023,1,banas kantha,20363171,393289.99
gujarat,2023,1,gandhinagar,19462874,288983.58
gujarat,2023,1,bharuch,17611455,234206.2
gujarat,2023,1,kachchh,15804575,261167.04
gujarat,2023,1,valsad,15422170,214974.84
gujarat,2023,1,mahesana,11768050,216930.83
gujarat,2023,1,rajkot,10331784,199185.65
gujarat,2023,2,ahmadabad,100889578,1562882.17
gujarat,2023,2,surat,68998170,1020756.93
gujarat,2023,2,vadodara,28126951,360361.04
gujarat,2023,2,banas kantha,23444277,421806.1
gujarat,2023,2,gandhinagar,22421756,315723.12
gujarat,2023,2,bharuch,20492081,255528.5
gujarat,2023,2,kachchh,18170694,276884.76
gujarat,2023,2,valsad,17817488,238746.86
gujarat,2023,2,mahesana,13635469,236845.16
gujarat,2023,2,rajkot,11886801,214739.77
gujarat,2023,3,ahmadabad,116119081,1734509.94
gujarat,2023,3,surat,79742341,1091456.9
gujarat,2023,3,vadodara,32705182,391977.96
gujarat,2023,3,banas kantha,27740530,495736.78
gujarat,2023,3,gandhinagar,26278985,356499.47
gujarat,2023,3,bharuch,23411273,272455.91
gujarat,2023,3,kachchh,21522506,304156.94
gujarat,2023,3,valsad,20283176,250314.61
gujarat,2023,3,mahesana,15541817,267239.75
gujarat,2023,3,rajkot,13691028,240007.12
gujarat,2023,4,ahmadabad,125267617,1907612.03
gujarat,2023,4,surat,89306058,1215406.78
gujarat,2023,4,vadodara,35268395,426485.83
gujarat,2023,4,banas kantha,32777092,564286.99
gujarat,2023,4,gandhinagar,28600724,395422.37
gujarat,2023,4,bharuch,26006725,305900.25
gujarat,2023,4,kachchh,24314313,342200.34
gujarat,2023,4,valsad,23727240,288750.7
gujarat,2023,4,mahesana,17716518,309657.76
gujarat,2023,4,rajkot,15005682,267231.91
gujarat,2024,1,ahmadabad,138618973,2020273.5
gujarat,2024,1,surat,105034339,1363644.29
gujarat,2024,1,banas kantha,40367961,670177.35
gujarat,2024,1,vadodara,38154382,447304.29
gujarat,2024,1,gandhinagar,31981660,429961.91
gujarat,2024,1,bharuch,29731992,336281.52
gujarat,2024,1,kachchh,28520642,383370.66
gujarat,2024,1,valsad,26915777,317713.94
gujarat,2024,1,mahesana,19982002,340997.63
gujarat,2024,1,rajkot,17046652,291916.55
gujarat,2024,2,ahmadabad,157085451,2098001.28
gujarat,2024,2,surat,116817747,1383778.29
gujarat,2024,2,banas kantha,47187704,716952.4
gujarat,2024,2,vadodara,42177608,462141.19
gujarat,2024,2,gandhinagar,36066761,450715.17
gujarat,2024,2,bharuch,33352178,346976.53
gujarat,2024,2,kachchh,33288260,405355.35
gujarat,2024,2,valsad,30477361,336128.99
gujarat,2024,2,mahesana,22895995,359874.42
gujarat,2024,2,rajkot,19838801,308599.75
haryana,2018,1,gurugram,1408070,23170.83
haryana,2018,1,faridabad,521939,7727.38
haryana,2018,1,hisar,240517,3557.33
haryana,2018,1,rewari,199418,2800.95
haryana,2018,1,panipat,183960,2630.55
haryana,2018,1,sonipat,178766,2798.05
haryana,2018,1,karnal,169313,2477.19
haryana,2018,1,sirsa,164867,1643.14
haryana,2018,1,bhiwani,125150,1903.61
haryana,2018,1,rohtak,121728,2152.08
haryana,2018,2,gurugram,1893511,36047.59
haryana,2018,2,faridabad,698865,12113.25
haryana,2018,2,hisar,320500,6278.95
haryana,2018,2,panipat,265754,4401.7
haryana,2018,2,rewari,263194,4531.57
haryana,2018,2,sonipat,253130,4755.18
haryana,2018,2,sirsa,234948,2880.8
haryana,2018,2,karnal,224254,4303.54
haryana,2018,2,ambala,180500,3529.95
haryana,2018,2,rohtak,179677,3727.87
haryana,2018,3,gurugram,2877059,51153.94
haryana,2018,3,faridabad,1058983,17225.73
haryana,2018,3,hisar,390428,9610.81
haryana,2018,3,rewari,350599,6430.48
haryana,2018,3,panipat,331409,6605.71
haryana,2018,3,sonipat,315829,6898.99
haryana,2018,3,karnal,282956,5948.9
haryana,2018,3,rohtak,242013,5685.46
haryana,2018,3,ambala,233248,5222.24
haryana,2018,3,sirsa,222321,4092.63
haryana,2018,4,gurugram,4651606,78342.67
haryana,2018,4,faridabad,2271109,28326.03
haryana,2018,4,rewari,535609,10383.33
haryana,2018,4,hisar,511206,14761.03
haryana,2018,4,sonipat,428989,10373.4
haryana,2018,4,panipat,427930,9608.32
haryana,2018,4,palwal,383775,6724.81
haryana,2018,4,karnal,356327,8836.22
haryana,2018,4,jhajjar,319972,7415.72
haryana,2018,4,ambala,313017,7788.68
haryana,2019,1,gurugram,8723777,105581.0
haryana,2019,1,faridabad,4020631,41283.77
haryana,2019,1,rewari,992599,13959.14
haryana,2019,1,palwal,719323,10325.43
haryana,2019,1,hisar,703750,16565.25
haryana,2019,1,sonipat,699422,14199.4
haryana,2019,1,panipat,685081,14148.74
haryana,2019,1,karnal,589011,12950.84
haryana,2019,1,rohtak,575222,13454.12
haryana,2019,1,jhajjar,548076,10420.49
haryana,2019,2,gurugram,8386864,115753.11
haryana,2019,2,faridabad,3523377,45059.4
haryana,2019,2,rohtak,1096201,28133.3
haryana,2019,2,panipat,1019615,24732.42
haryana,2019,2,rewari,889511,16394.74
haryana,2019,2,sonipat,888795,21004.08
haryana,2019,2,karnal,814251,20627.26
haryana,2019,2,hisar,761001,20544.73
haryana,2019,2,palwal,741633,12930.86
haryana,2019,2,jhajjar,569289,13080.26
haryana,2019,3,gurugram,11843666,150225.25
haryana,2019,3,faridabad,4701377,58691.69
haryana,2019,3,rewari,1206241,20108.34
haryana,2019,3,rohtak,1158516,32252.49
haryana,2019,3,panipat,1155825,29018.28
haryana,2019,3,sonipat,1066029,24956.9
haryana,2019,3,palwal,1061268,16879.88
haryana,2019,3,hisar,1055411,25588.26
haryana,2019,3,karnal,991286,24679.97
haryana,2019,3,jhajjar,755297,16426.55
haryana,2019,4,gurugram,14935865,190004.24
haryana,2019,4,faridabad,5358174,77823.46
haryana,2019,4,rewari,1538398,28315.86
haryana,2019,4,panipat,1437677,38708.19
haryana,2019,4,rohtak,1428337,41586.26
haryana,2019,4,sonipat,1368457,33471.68
haryana,2019,4,hisar,1309901,33513.7
haryana,2019,4,karnal,1280457,33229.75
haryana,2019,4,palwal,1273274,23705.03
haryana,2019,4,jhajjar,965474,21474.73
haryana,2020,1,gurugram,16484737,211523.57
haryana,2020,1,faridabad,5840117,88811.06
haryana,2020,1,sonipat,2016893,50912.58
haryana,2020,1,rohtak,1803076,51750.66
haryana,2020,1,panipat,1781967,46616.69
haryana,2020,1,rewari,1747564,31425.96
haryana,2020,1,palwal,1613263,31091.47
haryana,2020,1,karnal,1579733,40034.79
haryana,2020,1,hisar,1533724,38204.7
haryana,2020,1,mewat,1241283,31548.73
haryana,2020,2,gurugram,11284856,144261.7
haryana,2020,2,faridabad,5775792,81774.5
haryana,2020,2,palwal,2090627,37881.25
haryana,2020,2,sonipat,2067865,50162.21
haryana,2020,2,rohtak,2050920,59465.42
haryana,2020,2,rewari,2022132,35826.03
haryana,2020,2,panipat,2011582,52075.45
haryana,2020,2,hisar,1644838,41462.1
haryana,2020,2,karnal,1629574,40451.1
haryana,2020,2,mewat,1598705,36587.47
haryana,2020,3,gurugram,18098421,234373.6
haryana,2020,3,faridabad,8700173,134902.14
haryana,2020,3,rewari,3041169,53460.67
haryana,2020,3,sonipat,2922945,70247.43
haryana,2020,3,palwal,2672871,48697.75
haryana,2020,3,panipat,2334545,58099.99
haryana,2020,3,hisar,2209518,57616.05
haryana,2020,3,mewat,2107221,50995.37
haryana,2020,3,karnal,1955755,45783.49
haryana,2020,3,rohtak,1740356,46436.92
haryana,2020,4,gurugram,28192581,356296.14
haryana,2020,4,faridabad,12149079,196036.46
haryana,2020,4,rewari,4329508,81698.66
haryana,2020,4,sonipat,3721622,90106.04
haryana,2020,4,palwal,3692902,73334.25
haryana,2020,4,hisar,3190398,87389.49
haryana,2020,4,panipat,3059943,78747.15
haryana,2020,4,mewat,2948645,74848.2
haryana,2020,4,karnal,2527301,61524.11
haryana,2020,4,jhajjar,2429140,55449.73
haryana,2021,1,gurugram,31719830,393502.77
haryana,2021,1,faridabad,12970900,212416.48
haryana,2021,1,rewari,4385531,83037.14
haryana,2021,1,sonipat,4353956,99929.75
haryana,2021,1,palwal,3641453,72144.5
haryana,2021,1,hisar,3294765,88597.31
haryana,2021,1,panipat,3288095,78668.65
haryana,2021,1,mewat,3236320,86713.56
haryana,2021,1,karnal,2822406,63798.26
haryana,2021,1,rohtak,2708295,67921.6
haryana,2021,2,gurugram,32311326,399388.68
haryana,2021,2,faridabad,14467773,238313.26
haryana,2021,2,sonipat,5818055,129247.01
haryana,2021,2,rewari,5377720,97621.7
haryana,2021,2,panipat,4781725,107165.24
haryana,2021,2,palwal,4765916,95338.85
haryana,2021,2,hisar,4588374,118667.95
haryana,2021,2,mewat,4011429,99851.93
haryana,2021,2,rohtak,3586587,87698.89
haryana,2021,2,karnal,3501189,78220.99
haryana,2021,3,gurugram,47680658,559143.9
haryana,2021,3,faridabad,19367342,306085.91
haryana,2021,3,rewari,7225396,121468.92
haryana,2021,3,sonipat,7173052,143571.22
haryana,2021,3,panipat,6120958,125771.89
haryana,2021,3,palwal,5875612,103722.87
haryana,2021,3,hisar,5215891,124373.67
haryana,2021,3,mewat,5054460,111747.89
haryana,2021,3,rohtak,4615616,101686.83
haryana,2021,3,karnal,4403307,88359.19
haryana,2021,4,gurugram,56754843,695931.03
haryana,2021,4,faridabad,23169872,382922.23
haryana,2021,4,sonipat,8588386,181709.93
haryana,2021,4,rewari,8487387,154929.47
haryana,2021,4,panipat,7419868,162760.13
haryana,2021,4,palwal,7384842,138600.18
haryana,2021,4,mewat,6907605,149060.47
haryana,2021,4,hisar,6193863,160816.87
haryana,2021,4,rohtak,5544335,130988.37
haryana,2021,4,karnal,5416815,115270.32
haryana,2022,1,gurugram,63282822,775082.1
haryana,2022,1,faridabad,25918817,428968.65
haryana,2022,1,sonipat,9614092,194844.9
haryana,2022,1,rewari,9346086,166788.24
haryana,2022,1,panipat,9264902,190201.94
haryana,2022,1,mewat,8788025,178061.37
haryana,2022,1,palwal,8401353,152808.13
haryana,2022,1,hisar,7216543,180685.74
haryana,2022,1,rohtak,6268896,144212.97
haryana,2022,1,karnal,6097787,123243.0
haryana,2022,2,gurugram,79880852,921454.54
haryana,2022,2,faridabad,30409719,484064.74
haryana,2022,2,sonipat,11943138,229876.6
haryana,2022,2,rewari,11224593,190466.46
haryana,2022,2,panipat,10820296,210660.64
haryana,2022,2,mewat,10609222,205756.19
haryana,2022,2,palwal,9782307,173230.77
haryana,2022,2,hisar,8798889,208643.39
haryana,2022,2,rohtak,7714114,166850.33
haryana,2022,2,karnal,7462000,143559.89
haryana,2022,3,gurugram,87103856,993601.94
haryana,2022,3,faridabad,31002825,461634.15
haryana,2022,3,sonipat,16738938,291521.36
haryana,2022,3,hisar,15314209,300053.86
haryana,2022,3,panipat,13837300,246339.21
haryana,2022,3,rewari,12015067,194369.85
haryana,2022,3,palwal,11032395,179568.35
haryana,2022,3,mewat,10832560,191344.76
haryana,2022,3,rohtak,9939686,189651.28
haryana,2022,3,karnal,9139842,169123.49
haryana,2022,4,gurugram,92493335,1070465.51
haryana,2022,4,faridabad,33161524,499237.14
haryana,2022,4,sonipat,17683407,326055.09
haryana,2022,4,hisar,16862076,343689.65
haryana,2022,4,rohtak,14350357,272485.44
haryana,2022,4,rewari,13324092,225857.77
haryana,2022,4,palwal,13114018,218567.37
haryana,2022,4,panipat,12217738,236826.88
haryana,2022,4,karnal,12214724,233831.08
haryana,2022,4,mewat,11181774,205079.41
haryana,2023,1,gurugram,139674963,1494291.7
haryana,2023,1,faridabad,53175744,764142.57
haryana,2023,1,mewat,19821886,343864.4
haryana,2023,1,rewari,19315925,312937.45
haryana,2023,1,palwal,18488944,299542.22
haryana,2023,1,sonipat,14926351,276711.43
haryana,2023,1,hisar,13701000,302193.67
haryana,2023,1,jhajjar,12217709,230510.4
haryana,2023,1,panipat,10810722,208321.56
haryana,2023,1,mahendragarh,9912656,201831.69
haryana,2023,2,gurugram,168827725,1677887.23
haryana,2023,2,faridabad,62235387,824694.99
haryana,2023,2,mewat,24567537,394276.91
haryana,2023,2,rewari,23333100,349767.81
haryana,2023,2,palwal,22095549,334597.83
haryana,2023,2,sonipat,18352363,312802.83
haryana,2023,2,hisar,16085808,339336.59
haryana,2023,2,jhajjar,14793013,262020.8
haryana,2023,2,panipat,13037367,230495.38
haryana,2023,2,mahendragarh,12061191,227426.41
haryana,2023,3,gurugram,188985975,1796542.13
haryana,2023,3,faridabad,66682736,853320.36
haryana,2023,3,rewari,26636621,367902.67
haryana,2023,3,palwal,22985522,323415.37
haryana,2023,3,mewat,21207864,330072.16
haryana,2023,3,sonipat,21154223,328828.49
haryana,2023,3,hisar,18073013,351489.22
haryana,2023,3,jhajjar,16858845,271092.44
haryana,2023,3,panipat,15202667,247462.9
haryana,2023,3,rohtak,13369559,242544.93
haryana,2023,4,gurugram,200753426,1967086.97
haryana,2023,4,faridabad,77144627,980442.62
haryana,2023,4,rewari,29185255,426403.23
haryana,2023,4,mewat,28925897,446283.76
haryana,2023,4,palwal,27386099,393202.94
haryana,2023,4,sonipat,23629291,380602.93
haryana,2023,4,hisar,19279136,404803.56
haryana,2023,4,jhajjar,18679187,318120.83
haryana,2023,4,panipat,16907853,289076.67
haryana,2023,4,mahendragarh,14773841,273771.81
haryana,2024,1,gurugram,220314122,2090185.05
haryana,2024,1,faridabad,87385027,1053245.64
haryana,2024,1,mewat,36343799,516476.88
haryana,2024,1,rewari,32205532,449413.94
haryana,2024,1,palwal,31186766,425867.29
haryana,2024,1,sonipat,26391475,395428.19
haryana,2024,1,jhajjar,20724391,328684.22
haryana,2024,1,panipat,18394991,286698.97
haryana,2024,1,hisar,17761963,375506.66
haryana,2024,1,mahendragarh,16170056,286449.0
haryana,2024,2,gurugram,267480541,2314034.96
haryana,2024,2,faridabad,106547652,1154492.66
haryana,2024,2,mewat,41235751,533122.82
haryana,2024,2,rewari,38602512,496186.54
haryana,2024,2,palwal,36772010,468198.05
haryana,2024,2,sonipat,32712686,446652.11
haryana,2024,2,jhajjar,25392848,377119.91
haryana,2024,2,hisar,24238078,456226.78
haryana,2024,2,panipat,22255295,308042.84
haryana,2024,2,mahendragarh,19313419,328651.3
himachal-pradesh,2018,1,solan,118881,1468.74
himachal-pradesh,2018,1,kangra,62061,832.7
himachal-pradesh,2018,1,shimla,54161,843.76
himachal-pradesh,2018,1,mandi,44169,503.08
himachal-pradesh,2018,1,chamba,41138,690.91
himachal-pradesh,2018,1,una,39070,483.75
himachal-pradesh,2018,1,sirmaur,37721,435.8
himachal-pradesh,2018,1,hamirpur,32709,375.06
himachal-pradesh,2018,1,kullu,23978,365.99
himachal-pradesh,2018,1,bilaspur,21880,202.16
himachal-pradesh,2018,2,solan,166516,2545.76
himachal-pradesh,2018,2,kangra,97426,1728.6
himachal-pradesh,2018,2,shimla,82195,1622.02
himachal-pradesh,2018,2,mandi,58415,859.95
himachal-pradesh,2018,2,chamba,55922,1258.26
himachal-pradesh,2018,2,sirmaur,53040,770.6
himachal-pradesh,2018,2,una,51637,810.26
himachal-pradesh,2018,2,hamirpur,41507,632.07
himachal-pradesh,2018,2,kullu,39948,966.25
himachal-pradesh,2018,2,bilaspur,30705,413.93
himachal-pradesh,2018,3,solan,229164,3730.18
himachal-pradesh,2018,3,kangra,123560,2438.35
himachal-pradesh,2018,3,shimla,109765,2617.02
himachal-pradesh,2018,3,sirmaur,78762,1243.35
himachal-pradesh,2018,3,mandi,74604,1289.42
himachal-pradesh,2018,3,una,73766,1505.21
himachal-pradesh,2018,3,hamirpur,58022,905.3
himachal-pradesh,2018,3,chamba,44858,1909.77
himachal-pradesh,2018,3,kullu,40813,951.28
himachal-pradesh,2018,3,bilaspur,37993,561.33
himachal-pradesh,2018,4,solan,347191,5776.19
himachal-pradesh,2018,4,kangra,187764,4146.03
himachal-pradesh,2018,4,shimla,156832,3968.61
himachal-pradesh,2018,4,sirmaur,122707,1993.44
himachal-pradesh,2018,4,una,110312,2229.28
himachal-pradesh,2018,4,mandi,109661,2038.27
himachal-pradesh,2018,4,hamirpur,76300,1469.49
himachal-pradesh,2018,4,kullu,64285,1577.52
himachal-pradesh,2018,4,chamba,63298,1606.51
himachal-pradesh,2018,4,bilaspur,51395,929.56
himachal-pradesh,2019,1,solan,626201,7334.54
himachal-pradesh,2019,1,shimla,363648,7088.62
himachal-pradesh,2019,1,kangra,266655,4789.01
himachal-pradesh,2019,1,sirmaur,174812,2388.05
himachal-pradesh,2019,1,mandi,167637,2875.5
himachal-pradesh,2019,1,una,151550,2323.35
himachal-pradesh,2019,1,hamirpur,126323,1891.87
himachal-pradesh,2019,1,chamba,104811,1705.04
himachal-pradesh,2019,1,kullu,92009,1872.63
himachal-pradesh,2019,1,bilaspur,73141,1094.84
himachal-pradesh,2019,2,shimla,807095,16986.83
himachal-pradesh,2019,2,solan,481957,7830.12
himachal-pradesh,2019,2,kangra,295433,5915.37
himachal-pradesh,2019,2,mandi,245467,4649.03
himachal-pradesh,2019,2,hamirpur,150149,2701.78
himachal-pradesh,2019,2,kullu,129068,3311.74
himachal-pradesh,2019,2,sirmaur,127208,2208.86
himachal-pradesh,2019,2,una,105685,1893.22
himachal-pradesh,2019,2,bilaspur,68748,1289.17
himachal-pradesh,2019,2,chamba,62922,1280.09
himachal-pradesh,2019,3,shimla,695970,19814.29
himachal-pradesh,2019,3,solan,563580,9193.56
himachal-pradesh,2019,3,kangra,373339,6454.7
himachal-pradesh,2019,3,mandi,262386,5458.22
himachal-pradesh,2019,3,hamirpur,187716,3018.45
himachal-pradesh,2019,3,sirmaur,154972,2585.31
himachal-pradesh,2019,3,kullu,146216,3169.94
himachal-pradesh,2019,3,una,134630,2273.65
himachal-pradesh,2019,3,bilaspur,88416,1426.95
himachal-pradesh,2019,3,chamba,87489,1512.24
himachal-pradesh,2019,4,shimla,900252,25535.14
himachal-pradesh,2019,4,solan,693523,11687.6
himachal-pradesh,2019,4,kangra,492277,8777.81
himachal-pradesh,2019,4,mandi,332554,6788.3
himachal-pradesh,2019,4,hamirpur,258323,4297.76
himachal-pradesh,2019,4,kullu,204518,4422.23
himachal-pradesh,2019,4,sirmaur,190673,3247.66
himachal-pradesh,2019,4,una,173510,2939.25
himachal-pradesh,2019,4,bilaspur,114888,2043.92
himachal-pradesh,2019,4,chamba,111755,1962.09
himachal-pradesh,2020,1,shimla,1115491,27255.99
himachal-pradesh,2020,1,solan,821088,12930.84
himachal-pradesh,2020,1,kangra,569437,8362.83
himachal-pradesh,2020,1,mandi,357222,5820.32
himachal-pradesh,2020,1,hamirpur,247878,3120.51
himachal-pradesh,2020,1,kullu,245803,4514.68
himachal-pradesh,2020,1,sirmaur,240485,3869.91
himachal-pradesh,2020,1,una,208785,3056.42
himachal-pradesh,2020,1,bilaspur,144278,2269.26
himachal-pradesh,2020,1,chamba,139862,2131.72
himachal-pradesh,2020,2,shimla,1090361,27020.82
himachal-pradesh,2020,2,solan,808170,11659.01
himachal-pradesh,2020,2,kangra,800587,11481.14
himachal-pradesh,2020,2,mandi,476844,7646.32
himachal-pradesh,2020,2,hamirpur,283099,4124.77
himachal-pradesh,2020,2,sirmaur,281385,4057.6
himachal-pradesh,2020,2,una,271636,4072.44
himachal-pradesh,2020,2,kullu,211730,3115.97
himachal-pradesh,2020,2,chamba,195242,2822.19
himachal-pradesh,2020,2,bilaspur,191375,2844.32
himachal-pradesh,2020,3,shimla,1285819,32735.22
himachal-pradesh,2020,3,solan,1025251,16849.45
himachal-pradesh,2020,3,kangra,874419,14548.82
himachal-pradesh,2020,3,mandi,510105,9175.47
himachal-pradesh,2020,3,una,351065,6498.92
himachal-pradesh,2020,3,hamirpur,330684,5708.57
himachal-pradesh,2020,3,sirmaur,327646,5585.57
himachal-pradesh,2020,3,kullu,256926,4933.62
himachal-pradesh,2020,3,chamba,219469,3620.05
himachal-pradesh,2020,3,bilaspur,202526,3428.03
himachal-pradesh,2020,4,shimla,1481567,35325.49
himachal-pradesh,2020,4,solan,1429031,23654.47
himachal-pradesh,2020,4,kangra,1184008,21194.01
himachal-pradesh,2020,4,mandi,671714,12479.38
himachal-pradesh,2020,4,kullu,468786,9640.8
himachal-pradesh,2020,4,una,449443,8822.26
himachal-pradesh,2020,4,sirmaur,443100,7854.49
himachal-pradesh,2020,4,hamirpur,431123,7811.65
himachal-pradesh,2020,4,chamba,304032,5078.8
himachal-pradesh,2020,4,bilaspur,275513,5183.36
himachal-pradesh,2021,1,shimla,1871647,36216.17
himachal-pradesh,2021,1,solan,1415611,23341.66
himachal-pradesh,2021,1,kangra,1122291,20065.71
himachal-pradesh,2021,1,mandi,659769,12583.3
himachal-pradesh,2021,1,kullu,550514,12123.18
himachal-pradesh,2021,1,una,490374,9411.58
himachal-pradesh,2021,1,sirmaur,451501,7896.68
himachal-pradesh,2021,1,hamirpur,416499,7208.57
himachal-pradesh,2021,1,chamba,273886,5108.8
himachal-pradesh,2021,1,bilaspur,256578,5049.67
himachal-pradesh,2021,2,shimla,2474329,44026.23
himachal-pradesh,2021,2,solan,1658067,25757.41
himachal-pradesh,2021,2,kangra,1399606,24430.26
himachal-pradesh,2021,2,mandi,832152,14882.7
himachal-pradesh,2021,2,una,634078,11743.27
himachal-pradesh,2021,2,sirmaur,567339,9223.54
himachal-pradesh,2021,2,hamirpur,551934,9461.05
himachal-pradesh,2021,2,kullu,510109,9666.12
himachal-pradesh,2021,2,chamba,364270,6176.92
himachal-pradesh,2021,2,bilaspur,322915,6130.69
himachal-pradesh,2021,3,shimla,3421673,62966.28
himachal-pradesh,2021,3,solan,2183306,32332.4
himachal-pradesh,2021,3,kangra,1671112,28874.93
himachal-pradesh,2021,3,mandi,945135,17539.86
himachal-pradesh,2021,3,una,799861,14173.87
himachal-pradesh,2021,3,kullu,730794,15732.59
himachal-pradesh,2021,3,sirmaur,681413,10832.75
himachal-pradesh,2021,3,hamirpur,626711,10854.44
himachal-pradesh,2021,3,chamba,426381,7694.18
himachal-pradesh,2021,3,bilaspur,364475,6899.23
himachal-pradesh,2021,4,shimla,3957985,73562.62
himachal-pradesh,2021,4,solan,2640011,37578.91
himachal-pradesh,2021,4,kangra,2130139,38301.44
himachal-pradesh,2021,4,mandi,1092862,20826.62
