State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
tripura,2022,2,Others,10553,57.32
tripura,2022,3,Peer-to-peer payments,1836678,67189.26
tripura,2022,3,Merchant payments,1660497,15890.78
tripura,2022,3,Recharge & bill payments,745382,3294.02
tripura,2022,3,Financial Services,4343,53.31
tripura,2022,3,Others,9679,56.16
tripura,2022,4,Peer-to-peer payments,2252390,81422.34
tripura,2022,4,Merchant payments,2054988,19252.83
tripura,2022,4,Recharge & bill payments,874800,3738.75
tripura,2022,4,Financial Services,5787,50.28
tripura,2022,4,Others,10225,65.52
tripura,2023,1,Merchant payments,2991978,25381.46
tripura,2023,1,Peer-to-peer payments,2961284,101708.83
tripura,2023,1,Recharge & bill payments,1146228,5659.03
tripura,2023,1,Financial Services,7716,61.9
tripura,2023,1,Others,11481,71.61
tripura,2023,2,Merchant payments,3654027,29364.87
tripura,2023,2,Peer-to-peer payments,3144448,103963.64
tripura,2023,2,Recharge & bill payments,1112236,5707.97
tripura,2023,2,Financial Services,8100,87.21
tripura,2023,2,Others,10732,67.6
tripura,2023,3,Merchant payments,4388876,33352.32
tripura,2023,3,Peer-to-peer payments,3553878,113009.11
tripura,2023,3,Recharge & bill payments,1144676,5970.5
tripura,2023,3,Financial Services,11060,99.72
tripura,2023,3,Others,10272,60.58
tripura,2023,4,Merchant payments,5112814,39582.81
tripura,2023,4,Peer-to-peer payments,3854572,122071.87
tripura,2023,4,Recharge & bill payments,1152820,6389.54
tripura,2023,4,Financial Services,10341,99.14
tripura,2023,4,Others,10363,55.61
tripura,2024,1,Merchant payments,5721862,43184.59
tripura,2024,1,Peer-to-peer payments,4085450,127328.06
tripura,2024,1,Recharge & bill payments,1215498,6837.32
tripura,2024,1,Financial Services,10290,126.18
tripura,2024,1,Others,9539,45.74
tripura,2024,2,Merchant payments,7120453,48104.83
tripura,2024,2,Peer-to-peer payments,4365398,125917.1
tripura,2024,2,Recharge & bill payments,1278785,7113.44
tripura,2024,2,Financial Services,12106,157.77
tripura,2024,2,Others,10805,81.17
uttar-pradesh,2018,1,Recharge & bill payments,7003704,12018.28
uttar-pradesh,2018,1,Peer-to-peer payments,4123625,117869.69
uttar-pradesh,2018,1,Merchant payments,442436,4283.01
uttar-pradesh,2018,1,Financial Services,397328,751.5
uttar-pradesh,2018,1,Others,570712,4477.22
uttar-pradesh,2018,2,Recharge & bill payments,9232131,20445.35
uttar-pradesh,2018,2,Peer-to-peer payments,6484369,221974.4
uttar-pradesh,2018,2,Merchant payments,909545,7999.2
uttar-pradesh,2018,2,Financial Services,563213,1055.37
uttar-pradesh,2018,2,Others,521685,5727.69
uttar-pradesh,2018,3,Peer-to-peer payments,13828768,329440.52
uttar-pradesh,2018,3,Recharge & bill payments,9140873,24850.29
uttar-pradesh,2018,3,Merchant payments,2397448,10127.26
uttar-pradesh,2018,3,Financial Services,603303,766.05
uttar-pradesh,2018,3,Others,544964,4937.02
uttar-pradesh,2018,4,Peer-to-peer payments,15804910,488362.91
uttar-pradesh,2018,4,Recharge & bill payments,11976808,30407.17
uttar-pradesh,2018,4,Merchant payments,6953857,24802.68
uttar-pradesh,2018,4,Financial Services,517619,762.51
uttar-pradesh,2018,4,Others,847573,6632.17
uttar-pradesh,2019,1,Peer-to-peer payments,32062452,685067.66
uttar-pradesh,2019,1,Recharge & bill payments,15400713,42311.02
uttar-pradesh,2019,1,Merchant payments,8558766,31059.04
uttar-pradesh,2019,1,Financial Services,389733,433.42
uttar-pradesh,2019,1,Others,912840,6370.66
uttar-pradesh,2019,2,Peer-to-peer payments,27105049,875814.83
uttar-pradesh,2019,2,Recharge & bill payments,17551537,56278.86
uttar-pradesh,2019,2,Merchant payments,12733089,48942.23
uttar-pradesh,2019,2,Financial Services,264091,381.69
uttar-pradesh,2019,2,Others,1229734,7757.58
uttar-pradesh,2019,3,Peer-to-peer payments,26990786,951340.24
uttar-pradesh,2019,3,Recharge & bill payments,20359672,80001.61
uttar-pradesh,2019,3,Merchant payments,19625935,73994.44
uttar-pradesh,2019,3,Financial Services,258548,513.63
uttar-pradesh,2019,3,Others,1389018,6831.45
uttar-pradesh,2019,4,Peer-to-peer payments,40540310,1265648.88
uttar-pradesh,2019,4,Recharge & bill payments,24299776,90821.4
uttar-pradesh,2019,4,Merchant payments,20582052,94129.25
uttar-pradesh,2019,4,Financial Services,242936,456.87
uttar-pradesh,2019,4,Others,1239931,4332.86
uttar-pradesh,2020,1,Peer-to-peer payments,39581157,1477347.07
uttar-pradesh,2020,1,Recharge & bill payments,29777603,111684.17
uttar-pradesh,2020,1,Merchant payments,26741638,130723.72
uttar-pradesh,2020,1,Financial Services,139990,643.65
uttar-pradesh,2020,1,Others,998744,3765.74
uttar-pradesh,2020,2,Recharge & bill payments,42229417,146680.26
uttar-pradesh,2020,2,Peer-to-peer payments,39434202,1500795.24
uttar-pradesh,2020,2,Merchant payments,18625913,136551.51
uttar-pradesh,2020,2,Financial Services,150360,1319.3
uttar-pradesh,2020,2,Others,412073,2093.84
uttar-pradesh,2020,3,Peer-to-peer payments,54449911,2075309.13
uttar-pradesh,2020,3,Recharge & bill payments,37465163,164373.66
uttar-pradesh,2020,3,Merchant payments,34697942,242244.33
uttar-pradesh,2020,3,Financial Services,206210,1941.29
uttar-pradesh,2020,3,Others,586033,3031.15
uttar-pradesh,2020,4,Peer-to-peer payments,75433782,2944011.53
uttar-pradesh,2020,4,Merchant payments,61922138,444388.25
uttar-pradesh,2020,4,Recharge & bill payments,39570153,177939.74
uttar-pradesh,2020,4,Financial Services,246868,2558.03
uttar-pradesh,2020,4,Others,994576,5390.71
uttar-pradesh,2021,1,Peer-to-peer payments,85539321,3216096.13
uttar-pradesh,2021,1,Merchant payments,78873969,553622.44
uttar-pradesh,2021,1,Recharge & bill payments,38981894,185631.89
uttar-pradesh,2021,1,Financial Services,250656,2661.05
uttar-pradesh,2021,1,Others,853707,4864.36
uttar-pradesh,2021,2,Peer-to-peer payments,102927942,3887618.2
uttar-pradesh,2021,2,Merchant payments,84860582,703514.01
uttar-pradesh,2021,2,Recharge & bill payments,53030710,222669.27
uttar-pradesh,2021,2,Financial Services,270944,2668.53
uttar-pradesh,2021,2,Others,858953,5254.88
uttar-pradesh,2021,3,Peer-to-peer payments,127945827,4407269.16
uttar-pradesh,2021,3,Merchant payments,126699830,910890.5
uttar-pradesh,2021,3,Recharge & bill payments,50414232,243481.5
uttar-pradesh,2021,3,Financial Services,253418,2920.09
uttar-pradesh,2021,3,Others,1230077,6247.17
uttar-pradesh,2021,4,Merchant payments,183966052,1428893.3
uttar-pradesh,2021,4,Peer-to-peer payments,167503176,6009735.82
uttar-pradesh,2021,4,Recharge & bill payments,52863531,288125.49
uttar-pradesh,2021,4,Financial Services,353219,3863.57
uttar-pradesh,2021,4,Others,1471954,8291.52
uttar-pradesh,2022,1,Merchant payments,221556930,1655439.31
uttar-pradesh,2022,1,Peer-to-peer payments,195592648,6847588.83
uttar-pradesh,2022,1,Recharge & bill payments,54873261,316838.14
uttar-pradesh,2022,1,Financial Services,358499,3862.18
uttar-pradesh,2022,1,Others,1571908,7503.27
uttar-pradesh,2022,2,Merchant payments,298721048,2161762.9
uttar-pradesh,2022,2,Peer-to-peer payments,232444860,8125791.57
uttar-pradesh,2022,2,Recharge & bill payments,62659780,378679.67
uttar-pradesh,2022,2,Financial Services,268349,2856.46
uttar-pradesh,2022,2,Others,1204739,6061.23
uttar-pradesh,2022,3,Merchant payments,361972506,2320059.06
uttar-pradesh,2022,3,Peer-to-peer payments,267205027,8445642.56
uttar-pradesh,2022,3,Recharge & bill payments,72984811,438541.48
uttar-pradesh,2022,3,Financial Services,367887,3443.3
uttar-pradesh,2022,3,Others,1058841,6014.11
uttar-pradesh,2022,4,Merchant payments,439247166,2967819.67
uttar-pradesh,2022,4,Peer-to-peer payments,317613698,10303455.63
uttar-pradesh,2022,4,Recharge & bill payments,78025017,481590.74
uttar-pradesh,2022,4,Financial Services,418329,4302.13
uttar-pradesh,2022,4,Others,1064861,6619.85
uttar-pradesh,2023,1,Merchant payments,520911142,3236146.17
uttar-pradesh,2023,1,Peer-to-peer payments,383752815,12460100.23
uttar-pradesh,2023,1,Recharge & bill payments,96225086,661014.15
uttar-pradesh,2023,1,Financial Services,486982,4838.72
uttar-pradesh,2023,1,Others,1181697,7263.39
uttar-pradesh,2023,2,Merchant payments,653469610,3722233.02
uttar-pradesh,2023,2,Peer-to-peer payments,446787898,13898276.53
uttar-pradesh,2023,2,Recharge & bill payments,109571801,733524.5
uttar-pradesh,2023,2,Financial Services,506431,5623.69
uttar-pradesh,2023,2,Others,1074842,6563.02
uttar-pradesh,2023,3,Merchant payments,754249074,3892883.97
uttar-pradesh,2023,3,Peer-to-peer payments,488395790,13940857.56
uttar-pradesh,2023,3,Recharge & bill payments,110408404,769818.6
uttar-pradesh,2023,3,Financial Services,624941,7986.13
uttar-pradesh,2023,3,Others,944257,5937.35
uttar-pradesh,2023,4,Merchant payments,875617035,4897466.4
uttar-pradesh,2023,4,Peer-to-peer payments,575043255,16776616.68
uttar-pradesh,2023,4,Recharge & bill payments,114346855,884818.4
uttar-pradesh,2023,4,Financial Services,736922,9501.29
uttar-pradesh,2023,4,Others,961315,6008.84
uttar-pradesh,2024,1,Merchant payments,999820226,5415852.27
uttar-pradesh,2024,1,Peer-to-peer payments,651752866,18360487.66
uttar-pradesh,2024,1,Recharge & bill payments,132055620,980125.75
uttar-pradesh,2024,1,Financial Services,705575,11926.97
uttar-pradesh,2024,1,Others,962661,7038.42
uttar-pradesh,2024,2,Merchant payments,1255823323,6334380.41
uttar-pradesh,2024,2,Peer-to-peer payments,734688684,19643794.9
uttar-pradesh,2024,2,Recharge & bill payments,143138259,1039817.19
uttar-pradesh,2024,2,Financial Services,858026,14066.88
uttar-pradesh,2024,2,Others,1030366,10174.22
uttarakhand,2018,1,Recharge & bill payments,730428,1243.78
uttarakhand,2018,1,Peer-to-peer payments,399545,12966.03
uttarakhand,2018,1,Merchant payments,35382,393.73
uttarakhand,2018,1,Financial Services,27761,56.38
uttarakhand,2018,1,Others,53569,425.54
uttarakhand,2018,2,Recharge & bill payments,946332,1938.02
uttarakhand,2018,2,Peer-to-peer payments,620490,23589.42
uttarakhand,2018,2,Merchant payments,60494,669.46
uttarakhand,2018,2,Financial Services,29919,79.13
uttarakhand,2018,2,Others,46887,521.52
uttarakhand,2018,3,Peer-to-peer payments,1049725,33560.3
uttarakhand,2018,3,Recharge & bill payments,1004356,2392.45
uttarakhand,2018,3,Merchant payments,112342,844.47
uttarakhand,2018,3,Financial Services,22792,43.35
uttarakhand,2018,3,Others,39917,425.16
uttarakhand,2018,4,Peer-to-peer payments,1556731,50726.21
uttarakhand,2018,4,Recharge & bill payments,1252124,2928.78
uttarakhand,2018,4,Merchant payments,289733,2284.53
uttarakhand,2018,4,Financial Services,29916,60.35
uttarakhand,2018,4,Others,50257,542.85
uttarakhand,2019,1,Peer-to-peer payments,3499130,65123.61
uttarakhand,2019,1,Recharge & bill payments,1590269,3946.31
uttarakhand,2019,1,Merchant payments,372290,2262.81
uttarakhand,2019,1,Financial Services,28784,39.52
uttarakhand,2019,1,Others,55528,463.04
uttarakhand,2019,2,Peer-to-peer payments,2383662,77529.55
uttarakhand,2019,2,Recharge & bill payments,1616176,4549.63
uttarakhand,2019,2,Merchant payments,721858,3238.77
uttarakhand,2019,2,Financial Services,21852,25.5
uttarakhand,2019,2,Others,69727,541.88
uttarakhand,2019,3,Peer-to-peer payments,2313544,85126.22
uttarakhand,2019,3,Recharge & bill payments,2201606,6837.72
uttarakhand,2019,3,Merchant payments,1121052,4807.95
uttarakhand,2019,3,Financial Services,12119,45.7
uttarakhand,2019,3,Others,62155,472.73
uttarakhand,2019,4,Peer-to-peer payments,3210116,110203.4
uttarakhand,2019,4,Recharge & bill payments,2547173,8177.28
uttarakhand,2019,4,Merchant payments,1542944,7017.47
uttarakhand,2019,4,Financial Services,11585,35.56
uttarakhand,2019,4,Others,50298,303.37
uttarakhand,2020,1,Peer-to-peer payments,3792776,139996.77
uttarakhand,2020,1,Recharge & bill payments,2990764,10285.99
uttarakhand,2020,1,Merchant payments,2289657,10942.45
uttarakhand,2020,1,Financial Services,10246,81.81
uttarakhand,2020,1,Others,48341,273.79
uttarakhand,2020,2,Recharge & bill payments,3755695,13035.24
uttarakhand,2020,2,Peer-to-peer payments,3656029,135729.64
uttarakhand,2020,2,Merchant payments,1587042,11814.97
uttarakhand,2020,2,Financial Services,15023,176.12
uttarakhand,2020,2,Others,33981,185.9
uttarakhand,2020,3,Peer-to-peer payments,4836512,183774.69
uttarakhand,2020,3,Recharge & bill payments,3751993,15093.73
uttarakhand,2020,3,Merchant payments,3164623,21667.77
uttarakhand,2020,3,Financial Services,20455,264.5
uttarakhand,2020,3,Others,45352,234.42
uttarakhand,2020,4,Peer-to-peer payments,6748183,257487.37
uttarakhand,2020,4,Merchant payments,6629201,42740.33
uttarakhand,2020,4,Recharge & bill payments,4140391,16978.2
uttarakhand,2020,4,Financial Services,27120,297.91
uttarakhand,2020,4,Others,68376,423.58
uttarakhand,2021,1,Merchant payments,8393767,52831.42
uttarakhand,2021,1,Peer-to-peer payments,7981710,292023.65
uttarakhand,2021,1,Recharge & bill payments,4146569,17279.6
uttarakhand,2021,1,Financial Services,30208,384.01
uttarakhand,2021,1,Others,56148,363.2
uttarakhand,2021,2,Peer-to-peer payments,9374939,326741.45
uttarakhand,2021,2,Merchant payments,9134389,62575.29
uttarakhand,2021,2,Recharge & bill payments,5388285,19798.24
uttarakhand,2021,2,Financial Services,31497,354.05
uttarakhand,2021,2,Others,71322,439.15
uttarakhand,2021,3,Merchant payments,13673085,90014.15
uttarakhand,2021,3,Peer-to-peer payments,11867174,392566.51
uttarakhand,2021,3,Recharge & bill payments,5388011,21825.54
uttarakhand,2021,3,Financial Services,27839,380.14
uttarakhand,2021,3,Others,86175,488.63
uttarakhand,2021,4,Merchant payments,19850878,135154.65
uttarakhand,2021,4,Peer-to-peer payments,14819203,499695.8
uttarakhand,2021,4,Recharge & bill payments,5536262,25405.46
uttarakhand,2021,4,Financial Services,38764,512.12
uttarakhand,2021,4,Others,116173,713.05
uttarakhand,2022,1,Merchant payments,22595602,145854.38
uttarakhand,2022,1,Peer-to-peer payments,16201632,535355.21
uttarakhand,2022,1,Recharge & bill payments,5617605,27459.88
uttarakhand,2022,1,Financial Services,39033,496.96
uttarakhand,2022,1,Others,106900,621.39
uttarakhand,2022,2,Merchant payments,32087670,194791.85
uttarakhand,2022,2,Peer-to-peer payments,19677409,655639.01
uttarakhand,2022,2,Recharge & bill payments,6263098,31741.61
uttarakhand,2022,2,Financial Services,32284,372.18
uttarakhand,2022,2,Others,106417,589.06
uttarakhand,2022,3,Merchant payments,35069444,205280.59
uttarakhand,2022,3,Peer-to-peer payments,22031045,683772.72
uttarakhand,2022,3,Recharge & bill payments,6765699,36337.1
uttarakhand,2022,3,Financial Services,38061,446.69
uttarakhand,2022,3,Others,92270,575.49
uttarakhand,2022,4,Merchant payments,43185705,260269.5
uttarakhand,2022,4,Peer-to-peer payments,27043038,852200.42
uttarakhand,2022,4,Recharge & bill payments,7610775,41286.24
uttarakhand,2022,4,Financial Services,44569,557.62
uttarakhand,2022,4,Others,99793,646.69
uttarakhand,2023,1,Merchant payments,46150691,240239.95
uttarakhand,2023,1,Peer-to-peer payments,25105743,782023.44
uttarakhand,2023,1,Recharge & bill payments,7974874,48285.92
uttarakhand,2023,1,Financial Services,49836,564.56
uttarakhand,2023,1,Others,104531,685.21
uttarakhand,2023,2,Merchant payments,61652430,308812.51
uttarakhand,2023,2,Peer-to-peer payments,31690416,974485.17
uttarakhand,2023,2,Recharge & bill payments,9247601,56082.84
uttarakhand,2023,2,Financial Services,58524,669.72
uttarakhand,2023,2,Others,109243,678.48
uttarakhand,2023,3,Merchant payments,64872613,309589.41
uttarakhand,2023,3,Peer-to-peer payments,32232624,920152.05
uttarakhand,2023,3,Recharge & bill payments,9017620,56304.43
uttarakhand,2023,3,Financial Services,63561,1015.3
uttarakhand,2023,3,Others,98269,562.8
uttarakhand,2023,4,Merchant payments,73028369,368485.6
uttarakhand,2023,4,Peer-to-peer payments,36069901,1048758.97
uttarakhand,2023,4,Recharge & bill payments,8790080,61867.8
uttarakhand,2023,4,Financial Services,77149,1136.25
uttarakhand,2023,4,Others,105941,585.85
uttarakhand,2024,1,Merchant payments,75999065,372199.57
uttarakhand,2024,1,Peer-to-peer payments,37578194,1061542.67
uttarakhand,2024,1,Recharge & bill payments,9496796,67170.64
uttarakhand,2024,1,Financial Services,68863,1245.05
uttarakhand,2024,1,Others,91659,610.42
uttarakhand,2024,2,Merchant payments,101799178,478678.23
uttarakhand,2024,2,Peer-to-peer payments,46195948,1251413.35
uttarakhand,2024,2,Recharge & bill payments,10382543,73618.22
uttarakhand,2024,2,Financial Services,86678,1516.04
uttarakhand,2024,2,Others,100635,903.32
west-bengal,2018,1,Recharge & bill payments,5773831,9643.09
west-bengal,2018,1,Peer-to-peer payments,4383075,88742.67
west-bengal,2018,1,Financial Services,665171,1195.02
west-bengal,2018,1,Merchant payments,443378,3667.89
west-bengal,2018,1,Others,444770,3011.11
west-bengal,2018,2,Peer-to-peer payments,8284944,158898.9
west-bengal,2018,2,Recharge & bill payments,7360522,15638.41
west-bengal,2018,2,Financial Services,1121570,1608.1
west-bengal,2018,2,Merchant payments,937608,7159.14
west-bengal,2018,2,Others,377802,2987.28
west-bengal,2018,3,Peer-to-peer payments,41882429,384397.99
west-bengal,2018,3,Recharge & bill payments,7596315,19924.73
west-bengal,2018,3,Merchant payments,2252265,9796.04
west-bengal,2018,3,Financial Services,1619524,1851.87
west-bengal,2018,3,Others,354883,2468.71
west-bengal,2018,4,Peer-to-peer payments,17154995,353031.8
west-bengal,2018,4,Recharge & bill payments,9425082,24677.41
west-bengal,2018,4,Merchant payments,8633569,22942.03
west-bengal,2018,4,Financial Services,734796,937.56
west-bengal,2018,4,Others,565106,3307.39
west-bengal,2019,1,Peer-to-peer payments,27374206,441709.24
west-bengal,2019,1,Recharge & bill payments,11659948,30211.08
west-bengal,2019,1,Merchant payments,7636726,26454.38
west-bengal,2019,1,Financial Services,525650,479.86
west-bengal,2019,1,Others,429858,2792.16
west-bengal,2019,2,Peer-to-peer payments,20285958,483949.74
west-bengal,2019,2,Merchant payments,13646142,46572.58
west-bengal,2019,2,Recharge & bill payments,12129638,36761.23
west-bengal,2019,2,Financial Services,421037,456.46
west-bengal,2019,2,Others,540760,3316.89
west-bengal,2019,3,Merchant payments,30804036,82731.87
west-bengal,2019,3,Peer-to-peer payments,21522913,570584.05
west-bengal,2019,3,Recharge & bill payments,13011501,48324.87
west-bengal,2019,3,Financial Services,558653,570.54
west-bengal,2019,3,Others,547726,3193.99
west-bengal,2019,4,Peer-to-peer payments,67037576,765933.33
west-bengal,2019,4,Recharge & bill payments,14511711,48597.95
