State,Year,Quarter,Brands,Count,Percentage
punjab,2020,1,Motorola,40631,1.0
punjab,2020,1,Lenovo,28708,1.0
punjab,2020,1,Others,253542,7.0
punjab,2020,2,Xiaomi,1025347,24.0
punjab,2020,2,Samsung,957955,23.0
punjab,2020,2,Vivo,759075,18.0
punjab,2020,2,Oppo,599062,14.0
punjab,2020,2,Apple,293955,7.0
punjab,2020,2,Realme,145881,3.0
punjab,2020,2,OnePlus,48354,1.0
punjab,2020,2,Huawei,46802,1.0
punjab,2020,2,Motorola,42817,1.0
punjab,2020,2,Lenovo,30136,1.0
punjab,2020,2,Others,276097,7.0
punjab,2020,3,Xiaomi,1124885,24.0
punjab,2020,3,Samsung,1063448,23.0
punjab,2020,3,Vivo,872561,19.0
punjab,2020,3,Oppo,675846,14.0
punjab,2020,3,Apple,322529,7.0
punjab,2020,3,Realme,167279,4.0
punjab,2020,3,OnePlus,50950,1.0
punjab,2020,3,Huawei,50512,1.0
punjab,2020,3,Motorola,44739,1.0
punjab,2020,3,Lenovo,31345,1.0
punjab,2020,3,Others,290139,6.0
punjab,2020,4,Xiaomi,1219022,24.0
punjab,2020,4,Samsung,1169264,23.0
punjab,2020,4,Vivo,979161,19.0
punjab,2020,4,Oppo,750319,15.0
punjab,2020,4,Apple,356113,7.0
punjab,2020,4,Realme,189809,4.0
punjab,2020,4,Huawei,53936,1.0
punjab,2020,4,OnePlus,53667,1.0
punjab,2020,4,Motorola,46455,1.0
punjab,2020,4,HMD Global,32870,1.0
punjab,2020,4,Others,307252,6.0
punjab,2021,1,Xiaomi,1304479,23.0
punjab,2021,1,Samsung,1249727,22.0
punjab,2021,1,Vivo,1083200,19.0
punjab,2021,1,Oppo,815718,15.0
punjab,2021,1,Apple,384485,7.0
punjab,2021,1,Realme,212940,4.0
punjab,2021,1,OnePlus,56962,1.0
punjab,2021,1,Huawei,56391,1.0
punjab,2021,1,Motorola,47632,1.0
punjab,2021,1,Tecno,35552,1.0
punjab,2021,1,Others,321691,6.0
punjab,2021,2,Xiaomi,1380642,23.0
punjab,2021,2,Samsung,1317948,22.0
punjab,2021,2,Vivo,1187613,20.0
punjab,2021,2,Oppo,881894,15.0
punjab,2021,2,Apple,418009,7.0
punjab,2021,2,Realme,250679,4.0
punjab,2021,2,OnePlus,61777,1.0
punjab,2021,2,Huawei,56066,1.0
punjab,2021,2,Motorola,47652,1.0
punjab,2021,2,Tecno,44884,1.0
punjab,2021,2,Others,329384,6.0
punjab,2021,3,Xiaomi,1468863,23.0
punjab,2021,3,Samsung,1373929,21.0
punjab,2021,3,Vivo,1315799,20.0
punjab,2021,3,Oppo,964011,15.0
punjab,2021,3,Apple,450178,7.0
punjab,2021,3,Realme,292875,5.0
punjab,2021,3,OnePlus,71087,1.0
punjab,2021,3,Huawei,59682,1.0
punjab,2021,3,Tecno,54005,1.0
punjab,2021,3,Motorola,47647,1.0
punjab,2021,3,Others,336786,5.0
punjab,2021,4,Xiaomi,1548508,23.0
punjab,2021,4,Samsung,1427734,21.0
punjab,2021,4,Vivo,1424349,21.0
punjab,2021,4,Oppo,1041175,15.0
punjab,2021,4,Apple,497157,7.0
punjab,2021,4,Realme,350868,5.0
punjab,2021,4,OnePlus,80227,1.0
punjab,2021,4,Tecno,62454,1.0
punjab,2021,4,Huawei,58314,1.0
punjab,2021,4,Motorola,48503,1.0
punjab,2021,4,Others,340814,5.0
punjab,2022,1,Xiaomi,1619926,22.0
punjab,2022,1,Vivo,1523181,21.0
punjab,2022,1,Samsung,1477258,20.0
punjab,2022,1,Oppo,1119920,15.0
punjab,2022,1,Apple,540804,7.0
punjab,2022,1,Realme,403062,6.0
punjab,2022,1,OnePlus,89199,1.0
punjab,2022,1,Tecno,74590,1.0
punjab,2022,1,Huawei,58651,1.0
punjab,2022,1,Motorola,48805,1.0
punjab,2022,1,Others,347330,5.0
rajasthan,2018,1,Xiaomi,713005,23.0
rajasthan,2018,1,Samsung,662282,21.0
rajasthan,2018,1,Vivo,535439,17.0
rajasthan,2018,1,Oppo,352258,11.0
rajasthan,2018,1,Realme,149488,5.0
rajasthan,2018,1,Apple,94107,3.0
rajasthan,2018,1,OnePlus,71745,2.0
rajasthan,2018,1,Gionee,69299,2.0
rajasthan,2018,1,Lenovo,63011,2.0
rajasthan,2018,1,Motorola,61235,2.0
rajasthan,2018,1,Others,386333,12.0
rajasthan,2018,2,Xiaomi,966424,23.0
rajasthan,2018,2,Samsung,874984,21.0
rajasthan,2018,2,Vivo,735141,17.0
rajasthan,2018,2,Oppo,479239,11.0
rajasthan,2018,2,Realme,195523,5.0
rajasthan,2018,2,Apple,119357,3.0
rajasthan,2018,2,OnePlus,87155,2.0
rajasthan,2018,2,Gionee,84445,2.0
rajasthan,2018,2,Lenovo,79981,2.0
rajasthan,2018,2,Motorola,78566,2.0
rajasthan,2018,2,Others,512149,12.0
rajasthan,2018,3,Xiaomi,1205544,23.0
rajasthan,2018,3,Samsung,1072593,21.0
rajasthan,2018,3,Vivo,938611,18.0
rajasthan,2018,3,Oppo,601973,12.0
rajasthan,2018,3,Realme,239840,5.0
rajasthan,2018,3,Apple,140247,3.0
rajasthan,2018,3,OnePlus,101721,2.0
rajasthan,2018,3,Gionee,95819,2.0
rajasthan,2018,3,Motorola,91763,2.0
rajasthan,2018,3,Huawei,91725,2.0
rajasthan,2018,3,Others,595617,12.0
rajasthan,2018,4,Xiaomi,1482976,23.0
rajasthan,2018,4,Samsung,1317264,21.0
rajasthan,2018,4,Vivo,1200927,19.0
rajasthan,2018,4,Oppo,760058,12.0
rajasthan,2018,4,Realme,293498,5.0
rajasthan,2018,4,Apple,166540,3.0
rajasthan,2018,4,OnePlus,117138,2.0
rajasthan,2018,4,Huawei,115507,2.0
rajasthan,2018,4,Motorola,107515,2.0
rajasthan,2018,4,Gionee,106066,2.0
rajasthan,2018,4,Others,691249,11.0
rajasthan,2019,1,Xiaomi,1788113,23.0
rajasthan,2019,1,Samsung,1592757,21.0
rajasthan,2019,1,Vivo,1503951,20.0
rajasthan,2019,1,Oppo,948608,12.0
rajasthan,2019,1,Realme,350506,5.0
rajasthan,2019,1,Apple,191305,2.0
rajasthan,2019,1,Huawei,143491,2.0
rajasthan,2019,1,OnePlus,131526,2.0
rajasthan,2019,1,Gionee,123156,2.0
rajasthan,2019,1,Motorola,121229,2.0
rajasthan,2019,1,Others,817562,11.0
rajasthan,2019,2,Xiaomi,2038775,23.0
rajasthan,2019,2,Samsung,1811211,21.0
rajasthan,2019,2,Vivo,1744564,20.0
rajasthan,2019,2,Oppo,1100301,13.0
rajasthan,2019,2,Realme,400579,5.0
rajasthan,2019,2,Apple,212354,2.0
rajasthan,2019,2,Huawei,163775,2.0
rajasthan,2019,2,OnePlus,142119,2.0
rajasthan,2019,2,Gionee,135881,2.0
rajasthan,2019,2,Motorola,131957,2.0
rajasthan,2019,2,Others,902419,10.0
rajasthan,2019,3,Xiaomi,2275622,23.0
rajasthan,2019,3,Samsung,1996093,20.0
rajasthan,2019,3,Vivo,1985897,20.0
rajasthan,2019,3,Oppo,1244255,13.0
rajasthan,2019,3,Realme,458929,5.0
rajasthan,2019,3,Apple,232599,2.0
rajasthan,2019,3,Huawei,184875,2.0
rajasthan,2019,3,OnePlus,152982,2.0
rajasthan,2019,3,Gionee,146595,1.0
rajasthan,2019,3,Motorola,139254,1.0
rajasthan,2019,3,Others,980203,10.0
rajasthan,2019,4,Xiaomi,2527395,23.0
rajasthan,2019,4,Vivo,2262135,21.0
rajasthan,2019,4,Samsung,2211270,20.0
rajasthan,2019,4,Oppo,1410408,13.0
rajasthan,2019,4,Realme,530557,5.0
rajasthan,2019,4,Apple,250014,2.0
rajasthan,2019,4,Huawei,204976,2.0
rajasthan,2019,4,OnePlus,162057,1.0
rajasthan,2019,4,Gionee,157774,1.0
rajasthan,2019,4,Motorola,147914,1.0
rajasthan,2019,4,Others,1060531,10.0
rajasthan,2020,1,Xiaomi,2776323,23.0
rajasthan,2020,1,Vivo,2582003,21.0
rajasthan,2020,1,Samsung,2440121,20.0
rajasthan,2020,1,Oppo,1591219,13.0
rajasthan,2020,1,Realme,608298,5.0
rajasthan,2020,1,Apple,267588,2.0
rajasthan,2020,1,Huawei,225019,2.0
rajasthan,2020,1,OnePlus,170114,1.0
rajasthan,2020,1,Gionee,158979,1.0
rajasthan,2020,1,Motorola,156126,1.0
rajasthan,2020,1,Others,1166263,10.0
rajasthan,2020,2,Xiaomi,3073847,23.0
rajasthan,2020,2,Vivo,2941265,22.0
rajasthan,2020,2,Samsung,2715434,20.0
rajasthan,2020,2,Oppo,1799104,13.0
rajasthan,2020,2,Realme,689124,5.0
rajasthan,2020,2,Apple,283321,2.0
rajasthan,2020,2,Huawei,246837,2.0
rajasthan,2020,2,Tecno,183365,1.0
rajasthan,2020,2,OnePlus,177245,1.0
rajasthan,2020,2,Gionee,172589,1.0
rajasthan,2020,2,Others,1281070,9.0
rajasthan,2020,3,Xiaomi,3353468,22.0
rajasthan,2020,3,Vivo,3346801,22.0
rajasthan,2020,3,Samsung,2973921,20.0
rajasthan,2020,3,Oppo,2001908,13.0
rajasthan,2020,3,Realme,784695,5.0
rajasthan,2020,3,Apple,302588,2.0
rajasthan,2020,3,Huawei,265862,2.0
rajasthan,2020,3,Tecno,214914,1.0
rajasthan,2020,3,OnePlus,186566,1.0
rajasthan,2020,3,Gionee,180038,1.0
rajasthan,2020,3,Others,1358651,9.0
rajasthan,2020,4,Vivo,3720519,23.0
rajasthan,2020,4,Xiaomi,3613815,22.0
rajasthan,2020,4,Samsung,3222360,20.0
rajasthan,2020,4,Oppo,2201891,13.0
rajasthan,2020,4,Realme,880750,5.0
rajasthan,2020,4,Apple,323405,2.0
rajasthan,2020,4,Huawei,283175,2.0
rajasthan,2020,4,Tecno,259273,2.0
rajasthan,2020,4,OnePlus,195918,1.0
rajasthan,2020,4,Gionee,188604,1.0
rajasthan,2020,4,Others,1439784,9.0
rajasthan,2021,1,Vivo,4143832,23.0
rajasthan,2021,1,Xiaomi,3873176,22.0
rajasthan,2021,1,Samsung,3430073,19.0
rajasthan,2021,1,Oppo,2390404,14.0
rajasthan,2021,1,Realme,987022,6.0
rajasthan,2021,1,Apple,347215,2.0
rajasthan,2021,1,Tecno,301891,2.0
rajasthan,2021,1,Huawei,295928,2.0
rajasthan,2021,1,OnePlus,208798,1.0
rajasthan,2021,1,Gionee,189685,1.0
rajasthan,2021,1,Others,1493064,8.0
rajasthan,2021,2,Vivo,4603263,24.0
rajasthan,2021,2,Xiaomi,4079016,21.0
rajasthan,2021,2,Samsung,3591961,19.0
rajasthan,2021,2,Oppo,2591657,14.0
rajasthan,2021,2,Realme,1162747,6.0
rajasthan,2021,2,Tecno,375642,2.0
rajasthan,2021,2,Apple,373677,2.0
rajasthan,2021,2,Huawei,291917,2.0
rajasthan,2021,2,OnePlus,233039,1.0
rajasthan,2021,2,Motorola,188248,1.0
rajasthan,2021,2,Others,1489818,8.0
rajasthan,2021,3,Vivo,5212563,25.0
rajasthan,2021,3,Xiaomi,4289230,21.0
rajasthan,2021,3,Samsung,3672997,18.0
rajasthan,2021,3,Oppo,2855694,14.0
rajasthan,2021,3,Realme,1363093,7.0
rajasthan,2021,3,Tecno,456211,2.0
rajasthan,2021,3,Apple,403105,2.0
rajasthan,2021,3,Huawei,298651,1.0
rajasthan,2021,3,OnePlus,283924,1.0
rajasthan,2021,3,Motorola,186498,1.0
rajasthan,2021,3,Others,1477499,7.0
rajasthan,2021,4,Vivo,5751824,26.0
rajasthan,2021,4,Xiaomi,4469665,20.0
rajasthan,2021,4,Samsung,3782393,17.0
rajasthan,2021,4,Oppo,3095179,14.0
rajasthan,2021,4,Realme,1624796,7.0
rajasthan,2021,4,Tecno,521804,2.0
rajasthan,2021,4,Apple,462924,2.0
rajasthan,2021,4,OnePlus,336937,2.0
rajasthan,2021,4,Huawei,287470,1.0
rajasthan,2021,4,Motorola,189233,1.0
rajasthan,2021,4,Others,1454977,7.0
rajasthan,2022,1,Vivo,6252325,27.0
rajasthan,2022,1,Xiaomi,4620642,20.0
rajasthan,2022,1,Samsung,3887688,17.0
rajasthan,2022,1,Oppo,3333119,14.0
rajasthan,2022,1,Realme,1857144,8.0
rajasthan,2022,1,Tecno,613379,3.0
rajasthan,2022,1,Apple,510886,2.0
rajasthan,2022,1,OnePlus,385558,2.0
rajasthan,2022,1,Huawei,284638,1.0
rajasthan,2022,1,Motorola,189003,1.0
rajasthan,2022,1,Others,1464475,6.0
sikkim,2018,1,Samsung,5534,28.0
sikkim,2018,1,Xiaomi,4679,23.0
sikkim,2018,1,Vivo,2155,11.0
sikkim,2018,1,Oppo,1825,9.0
sikkim,2018,1,Apple,865,4.0
sikkim,2018,1,Realme,815,4.0
sikkim,2018,1,Lenovo,586,3.0
sikkim,2018,1,Motorola,575,3.0
sikkim,2018,1,OnePlus,528,3.0
sikkim,2018,1,Asus,308,2.0
sikkim,2018,1,Others,2181,11.0
sikkim,2018,2,Samsung,7827,28.0
sikkim,2018,2,Xiaomi,6559,23.0
sikkim,2018,2,Vivo,3254,12.0
sikkim,2018,2,Oppo,2531,9.0
sikkim,2018,2,Apple,1120,4.0
sikkim,2018,2,Realme,1110,4.0
sikkim,2018,2,Motorola,773,3.0
sikkim,2018,2,Lenovo,759,3.0
sikkim,2018,2,OnePlus,690,2.0
sikkim,2018,2,Micromax,424,2.0
sikkim,2018,2,Others,3050,11.0
sikkim,2018,3,Samsung,10790,29.0
sikkim,2018,3,Xiaomi,8637,23.0
sikkim,2018,3,Vivo,4649,12.0
sikkim,2018,3,Oppo,3465,9.0
sikkim,2018,3,Realme,1459,4.0
sikkim,2018,3,Apple,1423,4.0
sikkim,2018,3,Motorola,945,3.0
sikkim,2018,3,Lenovo,886,2.0
sikkim,2018,3,OnePlus,823,2.0
sikkim,2018,3,Micromax,570,2.0
sikkim,2018,3,Others,3990,11.0
sikkim,2018,4,Samsung,14281,29.0
sikkim,2018,4,Xiaomi,11024,23.0
sikkim,2018,4,Vivo,6387,13.0
sikkim,2018,4,Oppo,4507,9.0
sikkim,2018,4,Realme,1848,4.0
sikkim,2018,4,Apple,1799,4.0
sikkim,2018,4,Motorola,1119,2.0
sikkim,2018,4,Lenovo,1038,2.0
sikkim,2018,4,OnePlus,969,2.0
sikkim,2018,4,Huawei,689,1.0
sikkim,2018,4,Others,4877,10.0
sikkim,2019,1,Samsung,17397,30.0
sikkim,2019,1,Xiaomi,13387,23.0
sikkim,2019,1,Vivo,7997,14.0
sikkim,2019,1,Oppo,5660,10.0
sikkim,2019,1,Realme,2237,4.0
sikkim,2019,1,Apple,2138,4.0
sikkim,2019,1,Motorola,1274,2.0
sikkim,2019,1,Lenovo,1168,2.0
sikkim,2019,1,OnePlus,1088,2.0
sikkim,2019,1,Huawei,849,1.0
sikkim,2019,1,Others,5761,10.0
sikkim,2019,2,Samsung,21576,30.0
sikkim,2019,2,Xiaomi,16005,23.0
sikkim,2019,2,Vivo,9656,14.0
sikkim,2019,2,Oppo,6810,10.0
sikkim,2019,2,Realme,2677,4.0
sikkim,2019,2,Apple,2509,4.0
sikkim,2019,2,Motorola,1473,2.0
sikkim,2019,2,Lenovo,1289,2.0
sikkim,2019,2,OnePlus,1220,2.0
sikkim,2019,2,Huawei,1001,1.0
sikkim,2019,2,Others,6783,10.0
sikkim,2019,3,Samsung,25449,31.0
sikkim,2019,3,Xiaomi,18366,22.0
sikkim,2019,3,Vivo,11399,14.0
sikkim,2019,3,Oppo,7934,10.0
sikkim,2019,3,Realme,3080,4.0
sikkim,2019,3,Apple,2833,3.0
sikkim,2019,3,Motorola,1581,2.0
sikkim,2019,3,OnePlus,1352,2.0
sikkim,2019,3,Lenovo,1279,2.0
sikkim,2019,3,Huawei,1126,1.0
sikkim,2019,3,Others,7729,9.0
sikkim,2019,4,Samsung,29310,32.0
sikkim,2019,4,Xiaomi,20528,22.0
sikkim,2019,4,Vivo,13224,14.0
sikkim,2019,4,Oppo,9175,10.0
sikkim,2019,4,Realme,3578,4.0
sikkim,2019,4,Apple,3131,3.0
sikkim,2019,4,Motorola,1676,2.0
sikkim,2019,4,OnePlus,1458,2.0
sikkim,2019,4,Lenovo,1347,1.0
sikkim,2019,4,Huawei,1245,1.0
sikkim,2019,4,Others,8300,9.0
sikkim,2020,1,Samsung,33471,32.0
sikkim,2020,1,Xiaomi,22619,22.0
sikkim,2020,1,Vivo,15342,15.0
sikkim,2020,1,Oppo,10442,10.0
sikkim,2020,1,Realme,4166,4.0
sikkim,2020,1,Apple,3439,3.0
sikkim,2020,1,Motorola,1728,2.0
sikkim,2020,1,OnePlus,1548,1.0
sikkim,2020,1,Lenovo,1491,1.0
sikkim,2020,1,HMD Global,1394,1.0
sikkim,2020,1,Others,8991,9.0
sikkim,2020,2,Samsung,38977,33.0
sikkim,2020,2,Xiaomi,25245,21.0
sikkim,2020,2,Vivo,18182,15.0
sikkim,2020,2,Oppo,12295,10.0
sikkim,2020,2,Realme,4814,4.0
sikkim,2020,2,Apple,3701,3.0
sikkim,2020,2,Motorola,1821,2.0
sikkim,2020,2,HMD Global,1669,1.0
sikkim,2020,2,OnePlus,1607,1.0
sikkim,2020,2,Lenovo,1576,1.0
sikkim,2020,2,Others,10034,8.0
sikkim,2020,3,Samsung,44424,33.0
sikkim,2020,3,Xiaomi,27830,21.0
sikkim,2020,3,Vivo,21086,16.0
sikkim,2020,3,Oppo,14009,10.0
sikkim,2020,3,Realme,5459,4.0
sikkim,2020,3,Apple,4035,3.0
sikkim,2020,3,HMD Global,1906,1.0
sikkim,2020,3,Motorola,1879,1.0
sikkim,2020,3,OnePlus,1694,1.0
sikkim,2020,3,Lenovo,1657,1.0
sikkim,2020,3,Others,10794,8.0
sikkim,2020,4,Samsung,49275,33.0
sikkim,2020,4,Xiaomi,30296,20.0
sikkim,2020,4,Vivo,23560,16.0
sikkim,2020,4,Oppo,15658,11.0
sikkim,2020,4,Realme,6245,4.0
sikkim,2020,4,Apple,4413,3.0
sikkim,2020,4,HMD Global,2070,1.0
sikkim,2020,4,Motorola,1984,1.0
sikkim,2020,4,OnePlus,1764,1.0
sikkim,2020,4,Lenovo,1714,1.0
sikkim,2020,4,Others,11564,8.0
sikkim,2021,1,Samsung,52629,33.0
sikkim,2021,1,Xiaomi,32524,20.0
sikkim,2021,1,Vivo,26109,16.0
sikkim,2021,1,Oppo,16921,11.0
sikkim,2021,1,Realme,7053,4.0
sikkim,2021,1,Apple,4803,3.0
sikkim,2021,1,HMD Global,2163,1.0
sikkim,2021,1,Motorola,2031,1.0
sikkim,2021,1,OnePlus,1924,1.0
sikkim,2021,1,Huawei,1738,1.0
sikkim,2021,1,Others,12318,8.0
sikkim,2021,2,Samsung,55452,32.0
sikkim,2021,2,Xiaomi,34745,20.0
sikkim,2021,2,Vivo,28736,17.0
sikkim,2021,2,Oppo,18141,11.0
sikkim,2021,2,Realme,8547,5.0
sikkim,2021,2,Apple,5244,3.0
sikkim,2021,2,HMD Global,2238,1.0
sikkim,2021,2,OnePlus,2072,1.0
sikkim,2021,2,Motorola,2043,1.0
sikkim,2021,2,Tecno,1729,1.0
sikkim,2021,2,Others,12793,7.0
sikkim,2021,3,Samsung,57652,31.0
sikkim,2021,3,Xiaomi,37473,20.0
sikkim,2021,3,Vivo,32054,17.0
sikkim,2021,3,Oppo,19674,11.0
sikkim,2021,3,Realme,10359,6.0
sikkim,2021,3,Apple,5768,3.0
sikkim,2021,3,OnePlus,2450,1.0
sikkim,2021,3,HMD Global,2212,1.0
sikkim,2021,3,Tecno,2190,1.0
sikkim,2021,3,Motorola,2041,1.0
sikkim,2021,3,Others,12820,7.0
sikkim,2021,4,Samsung,59868,30.0
sikkim,2021,4,Xiaomi,39826,20.0
sikkim,2021,4,Vivo,34807,18.0
sikkim,2021,4,Oppo,20992,11.0
sikkim,2021,4,Realme,12763,6.0
sikkim,2021,4,Apple,6458,3.0
sikkim,2021,4,OnePlus,2920,1.0
sikkim,2021,4,Tecno,2588,1.0
sikkim,2021,4,HMD Global,2358,1.0
sikkim,2021,4,Motorola,2089,1.0
sikkim,2021,4,Others,12738,6.0
sikkim,2022,1,Samsung,61996,30.0
sikkim,2022,1,Xiaomi,41866,20.0
sikkim,2022,1,Vivo,37402,18.0
sikkim,2022,1,Oppo,22501,11.0
sikkim,2022,1,Realme,14771,7.0
sikkim,2022,1,Apple,7058,3.0
sikkim,2022,1,OnePlus,3294,2.0
sikkim,2022,1,Tecno,3147,2.0
sikkim,2022,1,HMD Global,2316,1.0
sikkim,2022,1,Motorola,2125,1.0
sikkim,2022,1,Others,13140,6.0
tamil-nadu,2018,1,Xiaomi,503469,24.0
tamil-nadu,2018,1,Samsung,408997,19.0
tamil-nadu,2018,1,Vivo,256682,12.0
tamil-nadu,2018,1,Oppo,160460,8.0
tamil-nadu,2018,1,Motorola,100336,5.0
tamil-nadu,2018,1,OnePlus,93643,4.0
tamil-nadu,2018,1,Apple,93282,4.0
tamil-nadu,2018,1,Lenovo,92559,4.0
tamil-nadu,2018,1,Realme,82612,4.0
tamil-nadu,2018,1,Huawei,59799,3.0
tamil-nadu,2018,1,Others,252915,12.0
tamil-nadu,2018,2,Xiaomi,723469,24.0
tamil-nadu,2018,2,Samsung,574902,19.0
tamil-nadu,2018,2,Vivo,390299,13.0
tamil-nadu,2018,2,Oppo,240094,8.0
tamil-nadu,2018,2,Motorola,139685,5.0
tamil-nadu,2018,2,Lenovo,127831,4.0
tamil-nadu,2018,2,Apple,123693,4.0
tamil-nadu,2018,2,OnePlus,119948,4.0
tamil-nadu,2018,2,Realme,116217,4.0
tamil-nadu,2018,2,Huawei,86507,3.0
tamil-nadu,2018,2,Others,353391,12.0
tamil-nadu,2018,3,Xiaomi,948490,24.0
tamil-nadu,2018,3,Samsung,739663,19.0
tamil-nadu,2018,3,Vivo,545491,14.0
tamil-nadu,2018,3,Oppo,327387,8.0
tamil-nadu,2018,3,Motorola,177191,5.0
tamil-nadu,2018,3,Lenovo,153372,4.0
tamil-nadu,2018,3,Apple,150205,4.0
tamil-nadu,2018,3,Realme,149904,4.0
tamil-nadu,2018,3,OnePlus,145542,4.0
tamil-nadu,2018,3,Huawei,118152,3.0
tamil-nadu,2018,3,Others,444780,11.0
tamil-nadu,2018,4,Xiaomi,1270630,24.0
tamil-nadu,2018,4,Samsung,978019,19.0
tamil-nadu,2018,4,Vivo,776632,15.0
tamil-nadu,2018,4,Oppo,457237,9.0
tamil-nadu,2018,4,Motorola,228639,4.0
tamil-nadu,2018,4,Realme,198871,4.0
tamil-nadu,2018,4,Lenovo,194451,4.0
tamil-nadu,2018,4,Apple,191032,4.0
tamil-nadu,2018,4,OnePlus,180637,3.0
tamil-nadu,2018,4,Huawei,164880,3.0
tamil-nadu,2018,4,Others,558850,11.0
tamil-nadu,2019,1,Xiaomi,1539941,24.0
tamil-nadu,2019,1,Samsung,1181910,19.0
tamil-nadu,2019,1,Vivo,982792,16.0
tamil-nadu,2019,1,Oppo,574119,9.0
tamil-nadu,2019,1,Motorola,263727,4.0
tamil-nadu,2019,1,Realme,239102,4.0
tamil-nadu,2019,1,Apple,223033,4.0
tamil-nadu,2019,1,Lenovo,220455,4.0
tamil-nadu,2019,1,OnePlus,209025,3.0
tamil-nadu,2019,1,Huawei,206764,3.0
tamil-nadu,2019,1,Others,655435,10.0
tamil-nadu,2019,2,Xiaomi,1811254,24.0
tamil-nadu,2019,2,Samsung,1396893,19.0
tamil-nadu,2019,2,Vivo,1196063,16.0
tamil-nadu,2019,2,Oppo,697196,9.0
tamil-nadu,2019,2,Motorola,303963,4.0
tamil-nadu,2019,2,Realme,281300,4.0
tamil-nadu,2019,2,Apple,254300,3.0
tamil-nadu,2019,2,Lenovo,251562,3.0
tamil-nadu,2019,2,Huawei,248271,3.0
tamil-nadu,2019,2,OnePlus,232848,3.0
tamil-nadu,2019,2,Others,755959,10.0
tamil-nadu,2019,3,Xiaomi,2046907,24.0
tamil-nadu,2019,3,Samsung,1578951,19.0
tamil-nadu,2019,3,Vivo,1404873,17.0
tamil-nadu,2019,3,Oppo,809503,10.0
tamil-nadu,2019,3,Motorola,331659,4.0
tamil-nadu,2019,3,Realme,325676,4.0
tamil-nadu,2019,3,Huawei,287625,3.0
tamil-nadu,2019,3,Apple,280108,3.0
tamil-nadu,2019,3,Lenovo,263109,3.0
tamil-nadu,2019,3,OnePlus,253980,3.0
tamil-nadu,2019,3,Others,846444,10.0
tamil-nadu,2019,4,Xiaomi,2321854,24.0
tamil-nadu,2019,4,Samsung,1803401,19.0
tamil-nadu,2019,4,Vivo,1661144,17.0
tamil-nadu,2019,4,Oppo,954430,10.0
tamil-nadu,2019,4,Realme,385827,4.0
tamil-nadu,2019,4,Motorola,364512,4.0
tamil-nadu,2019,4,Huawei,329271,3.0
tamil-nadu,2019,4,Apple,306135,3.0
tamil-nadu,2019,4,Lenovo,283182,3.0
tamil-nadu,2019,4,OnePlus,275013,3.0
tamil-nadu,2019,4,Others,935724,10.0
tamil-nadu,2020,1,Xiaomi,2602334,24.0
tamil-nadu,2020,1,Samsung,2037120,19.0
tamil-nadu,2020,1,Vivo,1937792,18.0
tamil-nadu,2020,1,Oppo,1109430,10.0
tamil-nadu,2020,1,Realme,450799,4.0
tamil-nadu,2020,1,Motorola,395956,4.0
tamil-nadu,2020,1,Huawei,370773,3.0
tamil-nadu,2020,1,Apple,333073,3.0
tamil-nadu,2020,1,Lenovo,308388,3.0
tamil-nadu,2020,1,OnePlus,293970,3.0
tamil-nadu,2020,1,Others,1032733,9.0
tamil-nadu,2020,2,Xiaomi,2891155,24.0
tamil-nadu,2020,2,Samsung,2285005,19.0
tamil-nadu,2020,2,Vivo,2216953,18.0
tamil-nadu,2020,2,Oppo,1270624,10.0
tamil-nadu,2020,2,Realme,512202,4.0
tamil-nadu,2020,2,Motorola,430995,4.0
tamil-nadu,2020,2,Huawei,410511,3.0
tamil-nadu,2020,2,Apple,352063,3.0
tamil-nadu,2020,2,Lenovo,331665,3.0
tamil-nadu,2020,2,OnePlus,305910,3.0
tamil-nadu,2020,2,Others,1143703,9.0
tamil-nadu,2020,3,Xiaomi,3217633,24.0
tamil-nadu,2020,3,Vivo,2577603,19.0
tamil-nadu,2020,3,Samsung,2574986,19.0
tamil-nadu,2020,3,Oppo,1456520,11.0
tamil-nadu,2020,3,Realme,592254,4.0
tamil-nadu,2020,3,Motorola,466225,3.0
tamil-nadu,2020,3,Huawei,452345,3.0
tamil-nadu,2020,3,Apple,378323,3.0
tamil-nadu,2020,3,Lenovo,357461,3.0
tamil-nadu,2020,3,OnePlus,324336,2.0
tamil-nadu,2020,3,Others,1245765,9.0
tamil-nadu,2020,4,Xiaomi,3595631,23.0
tamil-nadu,2020,4,Vivo,2971084,19.0
tamil-nadu,2020,4,Samsung,2918795,19.0
tamil-nadu,2020,4,Oppo,1665487,11.0
tamil-nadu,2020,4,Realme,690401,4.0
tamil-nadu,2020,4,Motorola,503120,3.0
tamil-nadu,2020,4,Huawei,497653,3.0
tamil-nadu,2020,4,Apple,417632,3.0
tamil-nadu,2020,4,Lenovo,385136,3.0
tamil-nadu,2020,4,OnePlus,347722,2.0
tamil-nadu,2020,4,Others,1364925,9.0
tamil-nadu,2021,1,Xiaomi,3887022,23.0
tamil-nadu,2021,1,Vivo,3309321,20.0
tamil-nadu,2021,1,Samsung,3143951,19.0
tamil-nadu,2021,1,Oppo,1825392,11.0
tamil-nadu,2021,1,Realme,782154,5.0
tamil-nadu,2021,1,Huawei,522223,3.0
tamil-nadu,2021,1,Motorola,518191,3.0
tamil-nadu,2021,1,Apple,449432,3.0
tamil-nadu,2021,1,Lenovo,389630,2.0
tamil-nadu,2021,1,OnePlus,369966,2.0
